Unnamed Column,address_1,case_number,city,clearance_type,country,created_at,day_of_week,hour_of_day,incident_datetime,incident_description,incident_id,incident_type_primary,latitude,location,longitude,parent_incident_type,state,updated_at,zip
83,100 Block UDALL DR,12JC0186,EUREKA,,null,04/04/2012 08:00:37 AM,Saturday,20,03/24/2012 08:03:38 PM,Description: Criminal Mischief,105407860,CRIMINAL MISCHIEF,439.7492107484,"{'type': 'Point', 'coordinates': [-1232.682857, 439.749211]}",-1232.6828567,Other,UT,04/13/2012 07:59:28 AM,null
84,100 Block S 350 WEST ST,12JC0194,MONA,,null,04/07/2012 08:00:37 AM,Tuesday,21,03/27/2012 09:03:40 PM,Description: Citizen Assist,106536347,CITIZEN ASSIST,438.3199107484,"{'type': 'Point', 'coordinates': [-1230.149197, 438.319911]}",-1230.1491967,Community Policing,UT,04/16/2012 08:00:14 AM,null
85,500 Block W 200 NORTH ST,12JC0204,MONA,,null,04/11/2012 07:59:26 AM,Saturday,18,03/31/2012 06:03:09 PM,Description: Criminal Mischief,106860950,CRIMINAL MISCHIEF,438.3729407484,"{'type': 'Point', 'coordinates': [-1230.181757, 438.372941]}",-1230.1817567,Other,UT,04/20/2012 08:00:20 AM,null
86,SR 132 HWY,18JC0776,JUAB NEPHI,,,06/09/2018 07:30:27 PM,Tuesday,23,06/05/2018 11:06:38 PM,Description: Animal Problem,856839047,ANIMAL PROBLEM,39.6959,"{'type': 'Point', 'coordinates': [-111.693, 39.6959]}",-111.693,Community Policing,UT,06/17/2018 09:47:08 PM,
87,27900 Block SR28,17JC1593,JUAB CO LEV GR,,,12/17/2017 11:05:47 AM,Thursday,6,12/14/2017 06:12:43 AM,Description: Traffic Offense,829194792,TRAFFIC OFFENSE,39.5302,"{'type': 'Point', 'coordinates': [-111.865, 39.5302]}",-111.865,Traffic,UT,12/27/2017 06:38:11 PM,
88,100 Block MAIN ST,18JC0249,MONA,,,03/05/2018 07:53:30 AM,Friday,19,03/02/2018 07:03:04 PM,Description: Animal Problem,835980035,ANIMAL PROBLEM,39.8147,"{'type': 'Point', 'coordinates': [-111.855, 39.8147]}",-111.855,Community Policing,UT,03/16/2018 05:14:04 AM,
89,SAND MOUNTAIN WEST LOOP,12JC0225,LITTLE SAHARA,,null,04/18/2012 08:00:18 AM,Saturday,18,04/07/2012 06:04:20 PM,Description: Traffic Accident-Non Reportabl,107489823,TRAFFIC ACCIDENT-NON REPORTABL,436.5820907484,"{'type': 'Point', 'coordinates': [-1235.411147, 436.582091]}",-1235.4111467,Traffic,UT,04/27/2012 08:00:09 AM,null
90,300 Block E 200 SOUTH ST,18JC0413,LEVAN,,,04/04/2018 06:44:08 AM,Sunday,16,04/01/2018 04:04:13 PM,Description: Citizen Assist,841595808,CITIZEN ASSIST,39.5545,"{'type': 'Point', 'coordinates': [-111.857, 39.5545]}",-111.857,Community Policing,UT,04/15/2018 05:29:43 AM,
91,29900 Block SR28,12JC0242,LEVAN,,null,04/22/2012 08:00:49 AM,Wednesday,10,04/11/2012 10:04:33 AM,Description: Citizen Assist,107856500,CITIZEN ASSIST,435.7652607484,"{'type': 'Point', 'coordinates': [-1230.161587, 435.765261]}",-1230.1615867,Community Policing,UT,05/01/2012 08:00:16 AM,null
92,100 Block N 200 EAST ST,12JC0265,MONA,,null,04/28/2012 08:00:28 AM,Tuesday,16,04/17/2012 04:04:38 PM,Description: Citizen Assist,109359402,CITIZEN ASSIST,39.817956,"{'type': 'Point', 'coordinates': [-111.851356, 39.817956]}",-111.851356,Community Policing,UT,05/04/2012 08:00:44 AM,null
93,500 Block W 200 NORTH ST,12JC0270,MONA,,null,04/29/2012 08:00:34 AM,Wednesday,22,04/18/2012 10:04:48 PM,Description: Animal Problem,109406805,ANIMAL PROBLEM,39.819859,"{'type': 'Point', 'coordinates': [-111.865559, 39.819859]}",-111.865559,Community Policing,UT,05/08/2012 08:00:30 AM,null
94,100 Block N 100 EAST ST,12JC0272,LEVAN,,null,04/30/2012 08:00:19 AM,Thursday,16,04/19/2012 04:04:02 PM,Description: Citizen Dispute,109450006,CITIZEN DISPUTE,39.558887,"{'type': 'Point', 'coordinates': [-111.861938, 39.558887]}",-111.861938,Community Policing,UT,05/09/2012 08:00:51 AM,null
95,400 Block SHEEP LANE RD,12JC0278,NEPHI,,null,05/02/2012 08:00:34 AM,Saturday,14,04/21/2012 02:04:26 PM,Description: Animal Problem,109595399,ANIMAL PROBLEM,39.675328,"{'type': 'Point', 'coordinates': [-111.843252, 39.675328]}",-111.843252,Community Policing,UT,05/11/2012 08:00:19 AM,null
96,800 Block S 400 WEST ST,12JC0285,JUAB CO NEP GR,,null,05/03/2012 05:50:45 PM,Tuesday,8,04/24/2012 08:04:05 AM,Description: Criminal Mischief,109869109,CRIMINAL MISCHIEF,39.696881,"{'type': 'Point', 'coordinates': [-111.84391, 39.696881]}",-111.84391,Other,UT,05/14/2012 05:42:22 PM,null
97,MONA RESERVOIR,12JC0293,JUAB CO MON GR,,null,05/09/2012 08:00:51 AM,Monday,12,04/30/2012 12:04:35 PM,Description: Criminal Mischief,110734189,CRIMINAL MISCHIEF,39.872046,"{'type': 'Point', 'coordinates': [-111.881463, 39.872046]}",-111.881463,Other,UT,05/20/2012 08:00:57 AM,null
98,1 Block MAIN ST,12JC0295,MONA,,null,05/10/2012 08:00:33 AM,Tuesday,14,05/01/2012 02:05:07 PM,Description: Citizen Dispute,110892066,CITIZEN DISPUTE,39.815769,"{'type': 'Point', 'coordinates': [-111.85521, 39.815769]}",-111.85521,Community Policing,UT,05/21/2012 03:45:04 PM,null
99,300 Block MCCHRYSTAL ST,12JC0301,EUREKA,,null,05/12/2012 08:00:28 AM,Thursday,16,05/03/2012 04:05:24 PM,Description: Citizen Assist,111427078,CITIZEN ASSIST,39.951928,"{'type': 'Point', 'coordinates': [-112.122517, 39.951928]}",-112.122517,Community Policing,UT,05/21/2012 03:45:04 PM,null
100,ARLINGTON AVE,12JC0291,EUREKA,,null,05/14/2012 08:00:23 AM,Saturday,22,04/28/2012 10:04:19 PM,Description: Traffic Offense,111529029,TRAFFIC OFFENSE,39.958105,"{'type': 'Point', 'coordinates': [-112.112039, 39.958105]}",-112.112039,Traffic,UT,05/18/2012 08:00:18 AM,null
101,100 Block MAIN ST,16JC0914,NEPHI,,,07/11/2016 01:40:14 PM,Sunday,17,06/19/2016 05:06:45 PM,Description: Traffic Offense,764640173,TRAFFIC OFFENSE,39.71,"{'type': 'Point', 'coordinates': [-111.836, 39.71]}",-111.836,Traffic,UT,07/11/2016 03:48:09 PM,
102,1 Block N 100 EAST ST,16JC0917,MONA,,,07/11/2016 01:40:15 PM,Sunday,21,06/19/2016 09:06:12 PM,Description: Citizen Assist,764640189,CITIZEN ASSIST,39.817,"{'type': 'Point', 'coordinates': [-111.853, 39.817]}",-111.853,Community Policing,UT,07/11/2016 03:47:34 PM,
103,400 Block SHEEP LANE RD,16JC0921,NEPHI,,,07/11/2016 01:40:14 PM,Monday,17,06/20/2016 05:06:44 PM,Description: Citizen Assist,764640169,CITIZEN ASSIST,39.6753,"{'type': 'Point', 'coordinates': [-111.843, 39.6753]}",-111.843,Community Policing,UT,07/11/2016 03:48:13 PM,
104,100 Block MAIN ST,16JC0927,NEPHI,,,07/11/2016 01:40:14 PM,Wednesday,8,06/22/2016 08:06:50 AM,Description: Citizen Assist,764640185,CITIZEN ASSIST,39.7109,"{'type': 'Point', 'coordinates': [-111.836, 39.7109]}",-111.836,Community Policing,UT,07/11/2016 03:48:09 PM,
105,100 Block LEADVILLE ROW,18JC0111,EUREKA,,,02/05/2018 07:46:28 PM,Thursday,13,02/01/2018 01:02:22 PM,Description: Citizen Assist,833444958,CITIZEN ASSIST,39.9573,"{'type': 'Point', 'coordinates': [-112.113, 39.957300000000004]}",-112.113,Community Policing,UT,02/15/2018 06:38:34 AM,
106,300 Block CENTER ST,17JC1589,LEVAN,,,12/14/2017 11:05:41 AM,Monday,15,12/11/2017 03:12:28 PM,Description: Citizen Assist,828959475,CITIZEN ASSIST,39.5575,"{'type': 'Point', 'coordinates': [-111.858, 39.5575]}",-111.858,Community Policing,UT,12/24/2017 04:57:52 PM,
107,1 Block CHURCH ST,18JC0131,EUREKA,,,02/07/2018 07:36:09 AM,Sunday,6,02/04/2018 06:02:19 AM,Description: Criminal Mischief,833558075,CRIMINAL MISCHIEF,39.9555,"{'type': 'Point', 'coordinates': [-112.122, 39.9555]}",-112.122,Other,UT,02/18/2018 06:25:51 AM,
108,800 Block E 500 NORTH ST,17JC1643,NEPHI,,,12/31/2017 11:05:52 AM,Tuesday,15,12/26/2017 03:12:42 PM,Description: Citizen Assist,830569076,CITIZEN ASSIST,39.7158,"{'type': 'Point', 'coordinates': [-111.82, 39.7158]}",-111.82,Community Policing,UT,01/10/2018 06:29:19 PM,
109,1 Block S 200 EAST ST,17JC1650,MONA,,,12/31/2017 11:05:52 AM,Thursday,2,12/28/2017 02:12:38 AM,Description: Citizen Assist,830569075,CITIZEN ASSIST,39.8152,"{'type': 'Point', 'coordinates': [-111.851, 39.8152]}",-111.851,Community Policing,UT,01/11/2018 10:21:42 PM,
110,1 Block S 100 EAST ST,18JC0049,LEVAN,,,01/16/2018 07:48:40 AM,Saturday,15,01/13/2018 03:01:16 PM,Description: Citizen Assist,831674293,CITIZEN ASSIST,39.5563,"{'type': 'Point', 'coordinates': [-111.862, 39.5563]}",-111.862,Community Policing,UT,01/28/2018 02:39:57 PM,
111,BURRASTON RD,12JC0305,JUAB CO MON GR,,null,05/14/2012 08:00:24 AM,Friday,20,05/04/2012 08:05:43 PM,Description: Citizen Assist,111529058,CITIZEN ASSIST,39.793927,"{'type': 'Point', 'coordinates': [-111.852651, 39.793927]}",-111.852651,Community Policing,UT,05/21/2012 03:45:04 PM,null
112,WALDEN DOG VALLEY,12JC0333,JUAB CO NEP GR,,null,05/21/2012 03:48:09 PM,Wednesday,15,05/16/2012 03:05:55 PM,Description: Citizen Assist,112421427,CITIZEN ASSIST,39.707385,"{'type': 'Point', 'coordinates': [-111.955595, 39.707385]}",-111.955595,Community Policing,UT,05/28/2012 08:00:16 AM,null
113,SR78,12JC0335,JUAB CO LEV GR,,null,05/21/2012 03:48:09 PM,Wednesday,17,05/16/2012 05:05:36 PM,Description: Citizen Assist,112421429,CITIZEN ASSIST,39.555877,"{'type': 'Point', 'coordinates': [-111.920249, 39.555877]}",-111.920249,Community Policing,UT,05/28/2012 08:00:16 AM,null
114,300 Block E 200 SOUTH ST,12JC0340,LEVAN,,null,05/22/2012 08:00:16 AM,Saturday,1,05/19/2012 01:05:27 AM,Description: Citizen Assist,112457669,CITIZEN ASSIST,39.554515,"{'type': 'Point', 'coordinates': [-111.856849, 39.554515]}",-111.856849,Community Policing,UT,05/31/2012 08:00:33 AM,null
115,200 Block MAIN ST,12JC0342,MONA,,null,05/22/2012 08:00:16 AM,Saturday,20,05/19/2012 08:05:37 PM,Description: Citizen Assist,112457671,CITIZEN ASSIST,39.813273,"{'type': 'Point', 'coordinates': [-111.855195, 39.813273]}",-111.855195,Community Policing,UT,05/31/2012 08:00:33 AM,null
116,100 Block E 340 NORTH ST,12JC0352,MONA,,null,05/27/2012 08:01:15 AM,Thursday,21,05/24/2012 09:05:16 PM,Description: Animal Problem,113514518,ANIMAL PROBLEM,39.821636,"{'type': 'Point', 'coordinates': [-111.852003, 39.821636]}",-111.852003,Community Policing,UT,06/05/2012 08:00:04 AM,null
117,1000 Block MAIN ST,16JC1023,NEPHI,,,07/11/2016 01:28:55 PM,Wednesday,15,07/06/2016 03:07:22 PM,Description: Citizen Assist,764634250,CITIZEN ASSIST,39.7235,"{'type': 'Point', 'coordinates': [-111.836, 39.7235]}",-111.836,Community Policing,UT,07/19/2016 10:10:22 AM,
118,203900 Block I15 SB,16JC1039,JUAB CO NEP GR,,,07/11/2016 01:28:55 PM,Friday,22,07/08/2016 10:07:08 PM,Description: Citizen Assist,764634271,CITIZEN ASSIST,39.455,"{'type': 'Point', 'coordinates': [-112.011, 39.455]}",-112.011,Community Policing,UT,07/21/2016 10:14:56 AM,
119,800 Block E 100 NORTH ST,16JC1040,NEPHI,,,07/11/2016 01:28:55 PM,Friday,23,07/08/2016 11:07:25 PM,Description: Traffic Offense,764634272,TRAFFIC OFFENSE,39.71,"{'type': 'Point', 'coordinates': [-111.821, 39.71]}",-111.821,Traffic,UT,07/21/2016 10:14:57 AM,
120,136000 Block US6,16JC1575,JUAB CO EUR GR,,,11/08/2016 05:10:31 PM,Wednesday,10,10/26/2016 10:10:58 AM,Description: Animal Problem,780672947,ANIMAL PROBLEM,39.9099,"{'type': 'Point', 'coordinates': [-112.141, 39.9099]}",-112.141,Community Policing,UT,11/14/2016 04:33:57 PM,
121,100 Block MAIN ST,12JC0382,LEVAN,,null,06/03/2012 08:01:10 AM,Thursday,19,05/31/2012 07:05:06 PM,Description: Traffic Offense,114669165,TRAFFIC OFFENSE,39.558869,"{'type': 'Point', 'coordinates': [-111.863829, 39.558869]}",-111.863829,Traffic,UT,06/12/2012 08:00:57 AM,null
122,1 Block S 100 EAST ST,12JC0353,LEVAN,,null,06/03/2012 08:01:10 AM,Thursday,23,05/24/2012 11:05:08 PM,Description: Citizen Assist,114669166,CITIZEN ASSIST,39.557295,"{'type': 'Point', 'coordinates': [-111.861917, 39.557295]}",-111.861917,Community Policing,UT,06/05/2012 08:00:04 AM,null
123,LEVAN CEMETERY,16JC1595,JUAB CO LEV GR,,,11/08/2016 05:10:31 PM,Saturday,9,10/29/2016 09:10:42 AM,Description: Animal Problem,780672944,ANIMAL PROBLEM,39.5502,"{'type': 'Point', 'coordinates': [-111.853, 39.5502]}",-111.853,Community Policing,UT,11/14/2016 04:33:57 PM,
124,SAND MOUNTAIN WEST LOOP,16JC1597,LITTLE SAHARA,,,11/08/2016 05:10:31 PM,Saturday,12,10/29/2016 12:10:31 PM,Description: Traffic Accident-Injury,780672940,TRAFFIC ACCIDENT-INJURY,39.6408,"{'type': 'Point', 'coordinates': [-112.388, 39.6408]}",-112.388,Traffic,UT,11/14/2016 04:33:57 PM,
125,1 Block S 100 EAST ST,12JC0357,LEVAN,,null,06/03/2012 08:01:10 AM,Friday,17,05/25/2012 05:05:04 PM,Description: Citizen Assist,114669167,CITIZEN ASSIST,39.557295,"{'type': 'Point', 'coordinates': [-111.861917, 39.557295]}",-111.861917,Community Policing,UT,06/06/2012 07:59:57 AM,null
126,100 Block LEADVILLE RW,12JC0387,EUREKA,,null,06/04/2012 07:59:55 AM,Friday,18,06/01/2012 06:06:17 PM,Description: Citizen Assist,114719860,CITIZEN ASSIST,39.957579,"{'type': 'Point', 'coordinates': [-112.111062, 39.957579]}",-112.111062,Community Policing,UT,06/13/2012 08:01:09 AM,null
127,1 Block MAIN ST,12JC0390,LEVAN,,null,06/05/2012 08:00:04 AM,Saturday,22,06/02/2012 10:06:02 PM,Description: Citizen Assist,114896818,CITIZEN ASSIST,39.558839,"{'type': 'Point', 'coordinates': [-111.863828, 39.558839]}",-111.863828,Community Policing,UT,06/14/2012 08:01:36 AM,null
128,BURRASTON PONDS,12JC0404,JUAB CO MON GR,,null,06/10/2012 08:00:38 AM,Thursday,17,06/07/2012 05:06:48 PM,Description: Traffic Offense,115510277,TRAFFIC OFFENSE,39.793607,"{'type': 'Point', 'coordinates': [-111.860308, 39.793607]}",-111.860308,Traffic,UT,06/19/2012 08:01:03 AM,null
129,1 Block S 100 EAST ST,12JC0413,LEVAN,,null,06/11/2012 08:00:23 AM,Friday,23,06/08/2012 11:06:17 PM,Description: Animal Problem,115560040,ANIMAL PROBLEM,39.556287,"{'type': 'Point', 'coordinates': [-111.861928, 39.556287]}",-111.861928,Community Policing,UT,06/20/2012 08:00:59 AM,null
130,100 Block S 200 WEST ST,12JC0411,MONA,,null,06/11/2012 08:00:23 AM,Friday,18,06/08/2012 06:06:36 PM,Description: Citizen Assist,115560041,CITIZEN ASSIST,39.813534,"{'type': 'Point', 'coordinates': [-111.859165, 39.813534]}",-111.859165,Community Policing,UT,06/20/2012 08:00:59 AM,null
131,1 Block CHURCH ST,12JC0422,EUREKA,,null,06/14/2012 08:01:36 AM,Monday,17,06/11/2012 05:06:44 PM,Description: Citizen Assist,115881754,CITIZEN ASSIST,39.955451,"{'type': 'Point', 'coordinates': [-112.122694, 39.955451]}",-112.122694,Community Policing,UT,06/23/2012 08:00:39 AM,null
132,206800 Block I15 NB,12JC0431,JUAB CO NEP GR,,null,06/17/2012 08:00:52 AM,Thursday,19,06/14/2012 07:06:28 PM,Description: Traffic Accident-Injury,116150802,TRAFFIC ACCIDENT-INJURY,39.486729,"{'type': 'Point', 'coordinates': [-111.975015, 39.486729]}",-111.975015,Traffic,UT,06/26/2012 08:00:24 AM,null
133,BURRASTON,12JC0446,JUAB CO MON GR,,null,06/21/2012 08:00:38 AM,Monday,19,06/18/2012 07:06:52 PM,Description: Animal Problem,116534518,ANIMAL PROBLEM,39.793623,"{'type': 'Point', 'coordinates': [-111.860213, 39.793623]}",-111.860213,Community Policing,UT,06/30/2012 08:00:12 AM,null
134,300 Block CENTER ST,16JC0993,NEPHI,,,07/11/2016 01:28:55 PM,Saturday,19,07/02/2016 07:07:56 PM,Description: Citizen Assist,764634262,CITIZEN ASSIST,39.7086,"{'type': 'Point', 'coordinates': [-111.843, 39.7086]}",-111.843,Community Policing,UT,07/15/2016 10:10:58 AM,
135,OLD YUBA DAM RD,18JC0955,JUAB NEPHI,,,07/10/2018 06:17:29 AM,Saturday,22,07/07/2018 10:07:09 PM,Description: Animal Problem,863174759,ANIMAL PROBLEM,39.4364,"{'type': 'Point', 'coordinates': [-112.034, 39.4364]}",-112.034,Community Policing,UT,07/19/2018 06:01:45 PM,
136,100 Block E 100 NORTH ST,18JC0157,LEVAN,,,02/15/2018 06:34:57 PM,Friday,16,02/09/2018 04:02:16 PM,Description: Non-Criminal Civil Complaint,834275140,NON-CRIMINAL CIVIL COMPLAINT,39.5589,"{'type': 'Point', 'coordinates': [-111.861, 39.5589]}",-111.861,Other,UT,02/23/2018 06:20:22 AM,
137,1 Block MAIN ST,17JC1658,LEVAN,,,01/03/2018 10:06:54 PM,Saturday,9,12/30/2017 09:12:59 AM,Description: Non-Criminal Civil Complaint,830803736,NON-CRIMINAL CIVIL COMPLAINT,39.5587,"{'type': 'Point', 'coordinates': [-111.864, 39.5587]}",-111.864,Other,UT,01/13/2018 06:52:29 AM,
138,1 Block N 200 WEST ST,16JC1006,MONA,,,07/11/2016 01:28:55 PM,Monday,10,07/04/2016 10:07:48 AM,Description: Citizen Assist,764634261,CITIZEN ASSIST,39.8162,"{'type': 'Point', 'coordinates': [-111.859, 39.8162]}",-111.859,Community Policing,UT,07/17/2016 10:11:04 AM,
139,1 Block DEPRIZIN DR,16JC1053,EUREKA,,,07/14/2016 07:58:57 AM,Monday,0,07/11/2016 12:07:11 AM,Description: Citizen Assist,764934829,CITIZEN ASSIST,39.9577,"{'type': 'Point', 'coordinates': [-112.117, 39.9577]}",-112.117,Community Policing,UT,07/24/2016 11:20:14 AM,
140,1 Block N 300 EAST ST,12JC0470,LEVAN,,null,06/26/2012 08:00:24 AM,Friday,22,06/22/2012 10:06:11 PM,Description: Citizen Assist,116944705,CITIZEN ASSIST,39.558746,"{'type': 'Point', 'coordinates': [-111.858147, 39.558746]}",-111.858147,Community Policing,UT,07/04/2012 08:00:47 AM,null
141,1 Block W 500 SOUTH ST,12JC0495,MONA,,null,07/04/2012 08:00:47 AM,Sunday,17,07/01/2012 05:07:12 PM,Description: Citizen Assist,117852856,CITIZEN ASSIST,39.809108,"{'type': 'Point', 'coordinates': [-111.856242, 39.809108]}",-111.856242,Community Policing,UT,07/13/2012 08:00:41 AM,null
142,MONA RESERVOIR,16JC1055,JUAB CO MON GR,,,07/14/2016 07:58:57 AM,Monday,17,07/11/2016 05:07:14 PM,Description: Animal Problem,764934828,ANIMAL PROBLEM,39.872,"{'type': 'Point', 'coordinates': [-111.881, 39.872]}",-111.881,Community Policing,UT,07/24/2016 11:20:14 AM,
143,1 Block E 200 NORTH ST,16JC1483,MONA,,,10/10/2016 08:07:26 AM,Friday,18,10/07/2016 06:10:09 PM,Description: Animal Problem,776043643,ANIMAL PROBLEM,39.8191,"{'type': 'Point', 'coordinates': [-111.854, 39.8191]}",-111.854,Community Policing,UT,11/14/2016 04:33:46 PM,
144,200 Block CENTER ST,16JC0973,MONA,,,07/11/2016 01:28:55 PM,Thursday,14,06/30/2016 02:06:39 PM,Description: Citizen Assist,764634267,CITIZEN ASSIST,39.8162,"{'type': 'Point', 'coordinates': [-111.861, 39.8162]}",-111.861,Community Policing,UT,07/13/2016 10:09:49 AM,
145,200 Block S 400 EAST ST,12JC0551,LEVAN,,null,07/18/2012 08:00:41 AM,Sunday,17,07/15/2012 05:07:57 PM,Description: Traffic Offense,119003810,TRAFFIC OFFENSE,39.554318,"{'type': 'Point', 'coordinates': [-111.856224, 39.554318]}",-111.856224,Traffic,UT,07/27/2012 08:00:11 AM,null
146,200 Block N 200 EAST ST,12JC0527,MONA,,null,07/22/2012 08:00:23 AM,Tuesday,15,07/10/2012 03:07:04 PM,Description: Citizen Assist,119641398,CITIZEN ASSIST,39.819094,"{'type': 'Point', 'coordinates': [-111.851362, 39.819094]}",-111.851362,Community Policing,UT,07/22/2012 08:00:58 AM,null
147,200 Block W 100 NORTH ST,12JC0598,LEVAN,,null,08/06/2012 08:00:21 AM,Thursday,21,08/02/2012 09:08:49 PM,Description: Citizen Assist,121386611,CITIZEN ASSIST,39.55879,"{'type': 'Point', 'coordinates': [-111.86807, 39.55879]}",-111.86807,Community Policing,UT,08/14/2012 08:01:29 AM,null
148,CROOKED LN,12JC0609,JUAB CO LEV GR,,null,08/08/2012 08:00:27 AM,Sunday,17,08/05/2012 05:08:42 PM,Description: Citizen Dispute,121623519,CITIZEN DISPUTE,39.543145,"{'type': 'Point', 'coordinates': [-111.91136, 39.543145]}",-111.91136,Community Policing,UT,08/17/2012 08:00:18 AM,null
149,400 Block SHEEP LANE RD,16JC0470,NEPHI,,,04/04/2016 05:38:35 AM,Friday,17,04/01/2016 05:04:07 PM,Description: Citizen Assist,755689200,CITIZEN ASSIST,39.6753,"{'type': 'Point', 'coordinates': [-111.843, 39.6753]}",-111.843,Community Policing,UT,04/14/2016 08:05:34 AM,
150,1 Block LEADVILLE RW,16JC1007,EUREKA,,,07/11/2016 01:28:55 PM,Monday,13,07/04/2016 01:07:43 PM,Description: Citizen Assist,764634260,CITIZEN ASSIST,39.9566,"{'type': 'Point', 'coordinates': [-112.116, 39.9566]}",-112.116,Community Policing,UT,07/17/2016 10:11:04 AM,
151,800 Block E 100 NORTH ST,16JC1014,NEPHI,,,07/11/2016 01:28:55 PM,Tuesday,13,07/05/2016 01:07:10 PM,Description: Citizen Assist,764634244,CITIZEN ASSIST,39.7101,"{'type': 'Point', 'coordinates': [-111.82, 39.7101]}",-111.82,Community Policing,UT,07/18/2016 10:11:42 AM,
152,205000 Block I15 NB,16JC1016,JUAB CO LEV GR,,,07/11/2016 01:28:55 PM,Tuesday,14,07/05/2016 02:07:45 PM,Description: Traffic Accident-Injury,764634269,TRAFFIC ACCIDENT-INJURY,39.4663,"{'type': 'Point', 'coordinates': [-111.998, 39.4663]}",-111.998,Traffic,UT,07/18/2016 10:11:43 AM,
153,STEELE RANCH RD,16JC1017,JUAB CO MON GR,,,07/13/2016 07:58:52 AM,Tuesday,16,07/05/2016 04:07:29 PM,Description: Citizen Assist,764856755,CITIZEN ASSIST,39.9173,"{'type': 'Point', 'coordinates': [-111.811, 39.9173]}",-111.811,Community Policing,UT,07/18/2016 10:11:43 AM,
154,LITTLE SAHARA MAIN,16JC0461,LITTLE SAHARA,,,04/03/2016 05:38:26 AM,Thursday,17,03/31/2016 05:03:36 PM,Description: Citizen Assist,755572190,CITIZEN ASSIST,39.6554,"{'type': 'Point', 'coordinates': [-112.376, 39.6554]}",-112.376,Community Policing,UT,04/13/2016 08:01:14 AM,
155,OLD HIGHWAY 91,16JC1018,JUAB COUNTY,,,07/11/2016 01:28:55 PM,Tuesday,20,07/05/2016 08:07:15 PM,Description: Animal Problem,764634247,ANIMAL PROBLEM,39.4014,"{'type': 'Point', 'coordinates': [-112.06, 39.4014]}",-112.06,Community Policing,UT,07/18/2016 10:11:43 AM,
156,1 Block W 100 NORTH ST,16JC1022,MONA,,,07/11/2016 01:28:55 PM,Wednesday,10,07/06/2016 10:07:52 AM,Description: Traffic Offense,764634265,TRAFFIC OFFENSE,39.8176,"{'type': 'Point', 'coordinates': [-111.856, 39.8176]}",-111.856,Traffic,UT,07/19/2016 10:10:22 AM,
157,400 Block S 200 WEST ST,12JC0614,MONA,,null,08/10/2012 08:00:33 AM,Tuesday,8,08/07/2012 08:08:13 AM,Description: Domestic Violence Child Presen,121813101,DOMESTIC VIOLENCE CHILD PRESEN,39.810133,"{'type': 'Point', 'coordinates': [-111.858916, 39.810133]}",-111.858916,Family Offense,UT,08/19/2012 08:00:18 AM,null
158,1 Block MAIN ST,12JC0610,EUREKA,,null,08/10/2012 08:00:33 AM,Sunday,21,08/05/2012 09:08:18 PM,Description: Criminal Mischief,121813102,CRIMINAL MISCHIEF,39.955455,"{'type': 'Point', 'coordinates': [-112.114498, 39.955455]}",-112.114498,Other,UT,08/17/2012 08:00:18 AM,null
159,BURRASTON PONDS,12JC0603,JUAB CO MON GR,,null,08/13/2012 08:00:54 AM,Sunday,10,08/05/2012 10:08:33 AM,Description: Traffic Offense,121980232,TRAFFIC OFFENSE,39.793607,"{'type': 'Point', 'coordinates': [-111.860308, 39.793607]}",-111.860308,Traffic,UT,08/17/2012 08:00:18 AM,null
160,1 Block S 100 EAST ST,12JC0624,LEVAN,,null,08/14/2012 08:01:29 AM,Thursday,9,08/09/2012 09:08:48 AM,Description: Citizen Assist,122067849,CITIZEN ASSIST,39.556031,"{'type': 'Point', 'coordinates': [-111.861931, 39.556031]}",-111.861931,Community Policing,UT,08/21/2012 08:00:27 AM,null
